tweet_id,clean_text,intent
862679,Has anyone else noticed that the latest IOS update automatically turns on Bluetooth if you turn off and on again!! Why !,connectivity
272489,Bought new IPhone 8+ Downloaded ICloud backup from IOS 11to IOS11. Lost many apps! Kept asking for decades old Apple ID. HELP!,apple_id_icloud
292380,So this is my lockscreen. Why the hell is there no time and date,screen_display_keyboard
1711285,Any way of knowing when my local Apple store will have more iPhone X's?,device_hardware
2619932,Here goes with the GAMES messing up my shit after the iPhone X release. I’m not updating my phone no more. 😒,device_hardware
2005378,my apple music won’t load and it keeps crashing,apple_music_media
2297604,My macbook pro touch bar can’t charging when adaptor plugged in. Checked the adaptor &amp; USB C cable all in good. Please advice. Thx,battery_charging
1628511,"Yes I do. I’ve also tested it on LTE &amp; wifi, same results and time it takes to download each picture",connectivity
208889,"Uh Iphone 6s won't turn on after the screen messing up, tried a hard reset nothing happening. Help??",screen_display_keyboard
2519491,"warranty3 months ago my device came as a zero defective, so I sent this device 3times more guarantees,and the problem I have stated is not solved at all. I request this urgent solution to this problem which is great for me. The device is in office communication in istanbul",orders_products_warranty
255119,I want access to quickly turn WiFi/BT on/off from control center. It’s a feature many use to conserve battery and for security concerns.,battery_charging
1338080,I got a reservation number for the new iPhone x. Does that mean I get the phone as promised with the delivery date that it showed? Also it says I will get an email to complete my order. When should I expect it?,orders_products_warranty
2629004,PLEASE HELP: I can’t get beyond this on my iPhone 6S screen after a failed update (error 4013). #applesupport #iphone6s,screen_display_keyboard
2014456,why is keyboard suddenly typing i as a symbol since the 11.3 update?,screen_display_keyboard
1682511,"11/11.1 have been absolutely brutal! Battery life is the worst, very laggy, and autocorrect issues. I’m Ready to switch.",battery_charging
435213,What should we do when the latest software update means the call function on an iPhone no longer works? Won't connect outgoing,ios_update
2343812,if I play this video A green line appears on right side My device is iPhone x,device_hardware
2199289,"I took my phone off charger before bed @ 100%. Used it for maybe 10 min tops. Woke up to 47%. too close to upgrade time, amigos",battery_charging
2187874,What to do? Wifit button grayed out and unclickable. 😭,connectivity
2947087,El Capitain has broken internet sharing over ethernet and wifi.Is there a fix .None from apple support work.Sharing has worked seamlessly for 8 years under very other OS.Thanks,connectivity
2645618,Why is the bluetooth always on even though I did not turn it on? Can you please explain? Is this a bug? Fix this asap,connectivity
1329955,"Order seems to be in limbo somewhere? App tells me “upgrade pending.” I had an 11/3 #applestore pickup, too! 😪",orders_products_warranty
2487242,"Hey after replacing my iPhone and restoring a saved backup, apps aren't downloading. It's been like this since yesterday. Chat support was no help. Can you assist?",device_hardware
174956,Yes thank you. Just an issue with iCloud for a second.,apple_id_icloud
1935878,"‘genius’ in Milton Keynes #AppleStore blamed this artefact on a brand new #iPhone on transit damage ‘abrasion’, no repair forthcoming on blatant factory defect. Can you assist with some sense here?",device_hardware
2519389,every time i screen record there’s never any sound when i rewatch the videos. what’s the problem?,screen_display_keyboard
1817772,Thanks to the new iOS update my phone is sooo slow and won’t connect to wifi,connectivity
1354515,may I run a diagnostic for my battery? It's dying quickly. Thank you!! :),battery_charging
209107,11.0.2 Bluetooth headphones still doesn’t work with my iPhone 7. Is it too old and not compatible anymore? Was fine with iOS 10.,connectivity
1772174,Okay so I updated my phone to iOS 11.1 and I’m so confused why my shit shows up like this when ever somebody uses the letter “I” wtf,ios_update
1359146,Hey why does Apple Music crash when I try to edit a playlist,apple_music_media
1004949,"ios11 makes every app on my phone freeze after a while....shit update, sort it out",performance
1924874,"Installed High Sierra on my mid 2011 iMac and now WIFI is temperamental at best, did every fix out their without luck, downgrading OS now #MacOS 😡🤬",connectivity
289120,IPhone 7 Plus is continuously getting frozen after iOS 11.01 update also. Please resolve this.,performance
1859967,is there a way to fix freezing/lagging problems with an iPhone? Been having problems everyday since updating it to iOS 11.0.3,performance
2364481,"Same happened to me and I tried to install the update through itunes and the massage pop out ""there was a problem downloading the software for the iphone, the requested source was not found"" just one step to through it from the window !!",app_store_itunes
2424440,"Yes I know I have to tap that every day. I am a loyal apple customer for my whole life and currently have 2 iPhones, 2 Mac minis, and one iPad. How do I get them to stop asking me to update?? I paid for these things, they shouldn't harass me like this",device_hardware
2343804,The first album just doesn’t appear in my purchased section and when I go on the album it shows as purchased but with no way to download it. The second has the songs appear in purchased but if I hit download they go for a second then stop.,billing_payment_purchase
801734,since downloading the new iOS software I still can’t download anything from the App Store!,app_store_itunes
612780,"Help my iPhone is glitching like it’s possessed. Screens freeze, static screens when I scroll. Restarted it and no luck.",screen_display_keyboard
1781546,my phone keeps freezing and I’m going insane,performance
2110790,"I just bought the ipad pro 10.5 accidentally spilled into the drink, and now can not boot",device_hardware
1990060,anybody else’s phone freeze ALL the time since the new update?!!! wtf you’re KILLING me,performance
552038,So did anyone else wake up with their Iphones turning off every 5 minutes ???? Whats going on with your IOS UPDATES!!!!!??? making me double guess if I should just join the droid family.,ios_update
1863809,why i can't download sierra ? high sierra on my MBP retina mid 2012 is so slow. Please don't do this to your customers,app_store_itunes
431388,Hi. My Apple Music doesn’t have personalised playlist as advertised. How to fix it?,apple_music_media
1930599,"was looking through my music when I noticed 1 was missing, went to the album on iTunes and was unable to redownload",app_store_itunes
1305650,just uploaded a song I was making on GarageBand onto my iCloud and then it disappeared and is nowhere to be found. HELP!!,apple_id_icloud
2299886,HELP want to check my order status and it’s just coming up with this: Tried both the app and online,orders_products_warranty
2283681,Anyone else having issues with iPhone X touch screen not being responsive in the cold? #firsttimeforthat #iPhoneXproblems #iphone,screen_display_keyboard
325491,News stories keep jumping on their own from one story to another without touching the screen. #buggy,screen_display_keyboard
2558658,"hi! I use the mail app on my laptop and Mac and use different colored flags for different emails, depending on the level of importance. Why are they all orange in the iPhone mail app? Is there a way to change that?",performance
2971266,I can access it but it won’t play music,apple_music_media
306625,why can’t I remove my payment details on my iPhone. None of the reasons given given as a reason apply to me at all. Furious,billing_payment_purchase
2734463,at around 20-25% (6s running ios 11.2 beta 4) my phone always slows down and resprings once or twice. not really something i need assistance with but just letting you know,performance
2011968,"ios 11 is a disaster. I just upgraded from 10 to 11.1.2. Last night, I went to sleep and plugged my phone in with 50% battery left. Now at 4:30 pm, six hours earlier, I have 23% battery left. How could you screw up this badly?",battery_charging
